FillNumber,RunNumber,RtsStatus,ShiftStatus,RunType,BeginRunTime,TotalRunTime,nEvents,nFiles
18849.0,16090052,0,0,3,2015-04-01 03:31:49,1432,3385188,300
18849.0,16090053,0,0,3,2015-04-01 03:56:32,1184,2700731,265
18850.0,16091003,0,0,3,2015-04-01 05:31:34,1871,3977938,471
18850.0,16091004,0,0,3,2015-04-01 06:03:30,1870,4017127,413
18850.0,16091005,0,0,3,2015-04-01 06:35:35,1877,4377598,463
18850.0,16091006,0,0,3,2015-04-01 07:07:46,1831,4259096,425
18850.0,16091007,0,0,3,2015-04-01 07:39:07,1814,4211394,407
18850.0,16091008,0,0,3,2015-04-01 08:10:13,928,2208816,263
18850.0,16091009,0,0,3,2015-04-01 08:32:28,1908,4281799,392
18850.0,16091010,0,0,3,2015-04-01 09:05:06,1819,4195736,372
18850.0,16091011,0,0,3,2015-04-01 09:36:13,1817,4201901,362
18850.0,16091012,0,0,3,2015-04-01 10:07:21,1849,4227489,361
18850.0,16091013,0,0,3,2015-04-01 10:39:05,1822,4110261,335
18850.0,16091014,0,0,3,2015-04-01 11:10:16,1439,3235594,280
18852.0,16091040,0,0,3,2015-04-02 00:36:01,148,333396,121
18852.0,16091042,0,0,3,2015-04-02 00:41:16,499,1135805,182
18853.0,16091050,0,0,3,2015-04-02 02:39:17,163,90370,78
18853.0,16091061,0,0,3,2015-04-02 04:04:27,919,2102981,260
18853.0,16091062,0,0,3,2015-04-02 04:20:36,1970,4658317,447
18853.0,16091063,0,0,3,2015-04-02 04:54:18,1898,4470737,443
18853.0,16092001,0,0,3,2015-04-02 05:32:30,1856,4444417,399
18853.0,16092002,0,0,3,2015-04-02 06:04:14,1083,1862108,220
18853.0,16092003,0,0,3,2015-04-02 06:23:45,499,1180873,173
18854.0,16092014,0,0,3,2015-04-02 08:16:00,1861,3860081,443
18854.0,16092015,0,0,3,2015-04-02 08:47:56,1303,2902797,316
18854.0,16092016,0,0,3,2015-04-02 09:10:37,1897,4492915,474
18854.0,16092017,0,0,3,2015-04-02 09:43:06,1838,4401743,453
18854.0,16092018,0,0,3,2015-04-02 10:14:36,1893,4387118,434
18854.0,16092019,0,0,3,2015-04-02 10:46:59,1280,3082675,322
18854.0,16092020,0,0,3,2015-04-02 11:13:57,1557,3676068,366
18854.0,16092021,0,0,3,2015-04-02 11:41:51,1897,4465007,400
18854.0,16092022,0,0,3,2015-04-02 12:14:18,1866,4418111,377
18854.0,16092023,0,0,3,2015-04-02 12:46:15,610,1443462,181
18855.0,16092031,0,0,3,2015-04-02 15:24:32,1873,3772025,437
18855.0,16092033,0,0,3,2015-04-02 15:59:07,1326,2708536,304
18855.0,16092034,0,0,3,2015-04-02 16:22:17,1807,4237132,470
18855.0,16092035,0,0,3,2015-04-02 16:53:18,1816,4277574,440
18855.0,16092036,0,0,3,2015-04-02 17:24:33,1801,4090813,409
18855.0,16092037,0,0,3,2015-04-02 17:55:29,1802,4347690,409
18855.0,16092040,0,0,3,2015-04-02 18:33:59,286,32830,126
18855.0,16092042,0,0,3,2015-04-02 18:48:49,1715,4041211,381
18855.0,16092044,0,0,3,2015-04-02 19:20:28,1322,3149568,290
18855.0,16092048,0,0,3,2015-04-02 19:54:44,1154,2735779,271
18855.0,16092049,0,0,3,2015-04-02 20:15:36,1804,4340424,361
18855.0,16092050,0,0,3,2015-04-02 20:46:33,1787,4261653,354
18855.0,16092051,0,0,3,2015-04-02 21:17:12,479,1150573,159
18855.0,16092052,0,0,3,2015-04-02 21:30:37,1804,4293445,369
18855.0,16092053,0,0,3,2015-04-02 22:01:27,1849,4188556,337
18855.0,16092054,0,0,3,2015-04-02 22:33:07,1807,4238181,334
18855.0,16092055,0,0,3,2015-04-02 23:04:05,697,1600060,186
18856.0,16092063,0,0,3,2015-04-03 00:50:29,1861,3886360,454
18856.0,16092064,0,0,3,2015-04-03 01:22:10,1535,3230005,355
18856.0,16092065,0,0,3,2015-04-03 01:48:40,1810,4313348,470
18856.0,16092066,0,0,3,2015-04-03 02:19:39,1727,3935685,406
18856.0,16092067,0,0,3,2015-04-03 02:51:33,1812,4378968,455
18856.0,16092068,0,0,3,2015-04-03 03:22:37,1338,3240923,348
18856.0,16092069,0,0,3,2015-04-03 03:53:42,1805,4298906,438
18856.0,16092070,0,0,3,2015-04-03 04:25:08,1866,4418500,414
18856.0,16092071,0,0,3,2015-04-03 04:57:09,1844,4452577,404
18856.0,16093001,0,0,3,2015-04-03 05:28:41,1859,4471317,405
18856.0,16093002,0,0,3,2015-04-03 06:00:33,1856,4347438,395
18856.0,16093003,0,0,3,2015-04-03 06:32:21,651,1565651,198
18856.0,16093004,0,0,3,2015-04-03 06:50:19,1346,3208144,327
18857.0,16093010,0,0,3,2015-04-03 08:26:09,1978,4283350,501
18857.0,16093011,0,0,3,2015-04-03 08:59:57,2258,4689568,503
18857.0,16093012,0,0,3,2015-04-03 09:38:23,1872,4329442,471
18857.0,16093013,0,0,3,2015-04-03 10:10:32,1882,4372642,460
18857.0,16093014,0,0,3,2015-04-03 10:43:09,1856,4490298,459
18857.0,16093015,0,0,3,2015-04-03 11:14:56,219,487366,136
18857.0,16093016,0,0,3,2015-04-03 11:27:14,2106,5049230,485
18857.0,16093017,0,0,3,2015-04-03 12:03:29,1816,4249006,402
18857.0,16093018,0,0,3,2015-04-03 12:34:41,1659,3949354,375
